Mcat Name,Subcat name,PC_ITEM_ID,PC_ITEM_NAME,FK_IM_SPEC_MASTER_DESC,FK_IM_SPEC_OPTIONS_DESC,PC_ITEM_FOB_PRICE,PC_ITEM_MOQ_UNIT_TYPE
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6414,Rayon palazzo,Style,ethnic,220,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6414,Rayon palazzo,Size,free,220,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6415,Palazzo Pants,Size,free,90,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6415,Palazzo Pants,Color,Black,90,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6415,Palazzo Pants,Style,flared,90,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6415,Palazzo Pants,Bottom,flared,90,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6415,Palazzo Pants,Product Type,plazzo,90,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6416,Ladies Palazzo,Color,Brinjal,90,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6416,Ladies Palazzo,Style,plazzo,90,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6416,Ladies Palazzo,Bottom,Flared,90,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6416,Ladies Palazzo,Product Type,Plazzo,90,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6417,Ladies Designer Palazzo,Size,Free,100,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6417,Ladies Designer Palazzo,Color,Many,100,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6417,Ladies Designer Palazzo,Style,flared,100,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6417,Ladies Designer Palazzo,Bottom,Flared,100,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6417,Ladies Designer Palazzo,Product Type,Plazzo,100,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6418,Ladies Plazzos,Size,Free,120,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6418,Ladies Plazzos,Color,All,120,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6419,Ladies Black Rayon Palazzo With Lining,Appearance,Geometric print,60,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6419,Ladies Black Rayon Palazzo With Lining,Product Type,Palazzo,60,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6419,Ladies Black Rayon Palazzo With Lining,Style,Palazzo pant,60,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6420,Ladies Cotton Palazzo,Pattern,Printed,180,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6420,Ladies Cotton Palazzo,Color,Blue,180,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6421,Women Solid Cotton Sharara,Brand,Vastraa fusion,325,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6421,Women Solid Cotton Sharara,Color,Cream,325,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6421,Women Solid Cotton Sharara,Material,Cotton,325,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6421,Women Solid Cotton Sharara,Sleeve Type,No,325,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6421,Women Solid Cotton Sharara,Size,Free size,325,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6422,Women Solid Cotton Sharara,Brand,Vastraa Fusion,325,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6422,Women Solid Cotton Sharara,Color,White,325,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6422,Women Solid Cotton Sharara,Material,Cotton,325,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6422,Women Solid Cotton Sharara,Sleeve Type,No,325,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6422,Women Solid Cotton Sharara,Size,Free size,325,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6422,Women Solid Cotton Sharara,Fabric,Cotton,325,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6423,Women Solid Cotton Sharara,Sleeve Type,No,325,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6423,Women Solid Cotton Sharara,Brand,Vastraa Fusion,325,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6423,Women Solid Cotton Sharara,Size,Free size,325,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6423,Women Solid Cotton Sharara,Color,Orange,325,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6423,Women Solid Cotton Sharara,Material,Cotton,325,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6424,Lucknow Chikan Light Embroidered Cotton Palazzo Pant,Brand,Vastraa Fusion,189,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6424,Lucknow Chikan Light Embroidered Cotton Palazzo Pant,Style,Fusion,189,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6424,Lucknow Chikan Light Embroidered Cotton Palazzo Pant,Size,Free Size,189,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6424,Lucknow Chikan Light Embroidered Cotton Palazzo Pant,Waist Size,All Sizes,189,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6425,Women Cotton Palazzo,Style,Western,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6425,Women Cotton Palazzo,Waist Size,All Sizes,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6425,Women Cotton Palazzo,Brand,Vastraa Fusion,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6425,Women Cotton Palazzo,Fabric,Cotton,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6426,Women Khadi Cotton Solid Bottom Palazzo,Appearance,Western,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6426,Women Khadi Cotton Solid Bottom Palazzo,Waist Size,All Sizes,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6426,Women Khadi Cotton Solid Bottom Palazzo,Brand,Vastraa Fusion,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6426,Women Khadi Cotton Solid Bottom Palazzo,Style,Fusion,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6426,Women Khadi Cotton Solid Bottom Palazzo,Fabric,Cotton,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6426,Women Khadi Cotton Solid Bottom Palazzo,Color,Red,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6427,Rayon Palazzo with Dori,Ideal For,Women,125,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6427,Rayon Palazzo with Dori,Occasion,Casual Wear,125,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6427,Rayon Palazzo with Dori,Style,Palazzo Pants,125,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6428,Women Lucknow Chikan Art Work Embroidered Cotton Palazzo,Brand,Vastraa Fusion,209,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6428,Women Lucknow Chikan Art Work Embroidered Cotton Palazzo,Style,Western,209,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6428,Women Lucknow Chikan Art Work Embroidered Cotton Palazzo,Bottom,Chicken,209,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6428,Women Lucknow Chikan Art Work Embroidered Cotton Palazzo,Size,Free Size,209,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6428,Women Lucknow Chikan Art Work Embroidered Cotton Palazzo,Waist Size,All Sizes,209,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6428,Women Lucknow Chikan Art Work Embroidered Cotton Palazzo,Color,Black,209,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6429,Women Khadi Cotton Palazzo,Brand,Vastraa Fusion,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6429,Women Khadi Cotton Palazzo,Fabric,Cotton,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6430,Women Khadi Cotton Solid Palazzo,Brand,VASTRAA FUSION,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6430,Women Khadi Cotton Solid Palazzo,Rayon,NO,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6430,Women Khadi Cotton Solid Palazzo,Waist Size,All Sizes,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6430,Women Khadi Cotton Solid Palazzo,Color,Marron,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6430,Women Khadi Cotton Solid Palazzo,Bottom,YES,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6430,Women Khadi Cotton Solid Palazzo,Fabric,Cotton,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6431,Women Khadi Cotton Solid Palazzo,Brand,VASTRAA FUSION,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6431,Women Khadi Cotton Solid Palazzo,Rayon,NO,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6431,Women Khadi Cotton Solid Palazzo,Waist Size,All Sizes,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6431,Women Khadi Cotton Solid Palazzo,Color,BRWON,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6431,Women Khadi Cotton Solid Palazzo,Bottom,YES,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6431,Women Khadi Cotton Solid Palazzo,Fabric,Cotton,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6432,Women Khadi Cotton Solid Bottom Palazzo,Waist Size,All Sizes,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6432,Women Khadi Cotton Solid Bottom Palazzo,Style,Western,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6432,Women Khadi Cotton Solid Bottom Palazzo,Appearance,Basic,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6432,Women Khadi Cotton Solid Bottom Palazzo,Color,Orange,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6432,Women Khadi Cotton Solid Bottom Palazzo,Brand,Vastraa Fusion,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6432,Women Khadi Cotton Solid Bottom Palazzo,Fabric,Cotton,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6433,Women Khadi Solid Bottom Palazzo,Product Type,palazo,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6433,Women Khadi Solid Bottom Palazzo,Brand,Vastraa Fusion,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6433,Women Khadi Solid Bottom Palazzo,Style,Khadi Palazzo,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6433,Women Khadi Solid Bottom Palazzo,Bottom,Khadi,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6433,Women Khadi Solid Bottom Palazzo,Waist Size,All Sizes,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6433,Women Khadi Solid Bottom Palazzo,Pattern,Plain,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6434,Women Khadi Cotton Solid Palazzo,Color,White,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6434,Women Khadi Cotton Solid Palazzo,Brand,VASTRAA FUSION,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6434,Women Khadi Cotton Solid Palazzo,Bottom,YES,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6434,Women Khadi Cotton Solid Palazzo,Fabric,Cotton,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6435,Women Palazzo Pant,Waist Size,All Sizes,169,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6435,Women Palazzo Pant,Brand,Vastraa Fusion,169,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6435,Women Palazzo Pant,Style,Palazzo Pants,169,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6435,Women Palazzo Pant,Fabric,Cotton,169,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6435,Women Palazzo Pant,Product Type,Palazzo Pant,169,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6435,Women Palazzo Pant,Pattern,Plain,169,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6436,Women Khadi Cotton Solid Bottom Palazzo,Color,Green,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6436,Women Khadi Cotton Solid Bottom Palazzo,Fabric,Cotton,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6437,Women Khadi Cotton Solid Bottom Palazzo,Brand,VASTRAA FUSION,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6437,Women Khadi Cotton Solid Bottom Palazzo,Rayon,NO,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6437,Women Khadi Cotton Solid Bottom Palazzo,Waist Size,All Sizes,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6437,Women Khadi Cotton Solid Bottom Palazzo,Color,Blue,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6437,Women Khadi Cotton Solid Bottom Palazzo,Bottom,yes,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6437,Women Khadi Cotton Solid Bottom Palazzo,Fabric,Cotton,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6437,Women Khadi Cotton Solid Bottom Palazzo,Size,Free Size,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6438,Women Khadi Cotton Solid Bottom Palazzo,Bottom,Khadi Solid Women palazo,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6438,Women Khadi Cotton Solid Bottom Palazzo,Waist Size,All Sizes,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6438,Women Khadi Cotton Solid Bottom Palazzo,Color,Yellow,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6438,Women Khadi Cotton Solid Bottom Palazzo,Brand,Vastraa Fusion,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6438,Women Khadi Cotton Solid Bottom Palazzo,Fabric,Cotton,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6438,Women Khadi Cotton Solid Bottom Palazzo,Style,Western,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6439,Women Khadi Cotton Solid Bottom Palazzo,Style,Western,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6439,Women Khadi Cotton Solid Bottom Palazzo,Appearance,Solid,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6439,Women Khadi Cotton Solid Bottom Palazzo,Waist Size,All Sizes,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6439,Women Khadi Cotton Solid Bottom Palazzo,Brand,Vastraa Fusion,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6439,Women Khadi Cotton Solid Bottom Palazzo,Bottom,Chicken,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6439,Women Khadi Cotton Solid Bottom Palazzo,Fabric,Cotton,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6439,Women Khadi Cotton Solid Bottom Palazzo,Color,Yellow,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6440,Women Khadi Cotton Solid Bottom Palazzo,Color,Black,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6440,Women Khadi Cotton Solid Bottom Palazzo,Style,Western,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6440,Women Khadi Cotton Solid Bottom Palazzo,Appearance,Khadi,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6440,Women Khadi Cotton Solid Bottom Palazzo,Waist Size,All Sizes,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6440,Women Khadi Cotton Solid Bottom Palazzo,Brand,Vastraa Fusion,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6440,Women Khadi Cotton Solid Bottom Palazzo,Fabric,Cotton,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6441,Women Khadi Cotton Solid Palazzo,Color,Green,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6441,Women Khadi Cotton Solid Palazzo,Waist Size,All Sizes,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6441,Women Khadi Cotton Solid Palazzo,Brand,Vastraa Fusion,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6441,Women Khadi Cotton Solid Palazzo,Bottom,yes,159,Piece
Ladies Palazzo,"Ladies Suits, Tops, Designer Dresses, Apparels & Garments",6441,Women Khadi Cotton Solid Palazzo,Fabric,Cotton,159,Piece
